Brand,Lineup / Model,,,Eff.,Form Factor,Tier,Models,Part number,Rated
LC Power,Gold,,v2.3,G,ATX,N,,,,,,,,,,Andyson,S8,,LLC,,DC-DC,,,,,,,,,,
,"Silent Giant
Green Power",GP3 Bronze,v2.3,B,ATX,X,,,,,,,,,,,,,DF,,GR,,,,,,,,,,
,,GP3 Silver,v2.3,S,ATX,E,560W,,,,,,,,,Greatwall,,,LLC,,DC-DC,,,,,,,,,,
,,GP4,v2.4,G,ATX,B,460/560W,,,,,,,,Full,Greatwall,GW-ATX850BL,,LLC,,DC-DC,,,,,,,,,,
,Platinum,,v2.31,P,ATX,B,550/750W,,,,,,Full,,Full,Andyson,N8,,LLC,SR,DC-DC,,,,,,,,,,
,,,v2.4,,ATX,B,1000/1200W,,,,,,Full,,,Andyson,R8,,,,,,,,,,,,,,
,,,v2.51,,ATX,B*,1200W,,,,,,Full,,Full,SAMA / Xingsun,,,LLC,,DC-DC,,,,,,,,,,
,Metatron,Arkangel 3 v2.3,,G,,N,,,,,,,,,,,,,,,,,,,,,,,,,
,,Prophet v2.31,,B,ATX,N,550W,,,,,,,,,,,,,,,,,,,,,,,,
,,Ozeanos 3 v2.3,,B,ATX,N,650W,,,,,,,,,,,,,,,,,,,,,,,,
,,Prophecy RGB v2.3,,B,ATX,N,,,,,,,,,,Andyson,Q8,,DF,SSR,DC-DC,,,,,,,,,,
,Silent,,v2.2,,,N,550W,,,,,,,,,,,,,,,,,,,,,,,,
,Super Silent,,v2.1,,ATX,E,,,,,,,No,,,,,,,,,,,,,,,,,,
,,,v2.2,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,v2.3,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Super Silent Modular ,,v2.31,G,ATX,B*,550-1000W,,,,,,Full,,Full,Xingsun,,,LLC,,DC-DC,,,,,,,,,,
,,,v2.31 White,,,B*,1000W,,,,,,,,,,,,,,,,,,,,,,,,
LDLC,GT-P,,,P,ATX,A*,,,,,,,,,Full,Seasonic,Focus,,LLC,SR,DC-DC,,,,,,,,,,
,XT-P,,,P,ATX,X,,,,,,,,,Full,Seasonic,KM3,,LLC,SR,DC-DC,,,,,,,,,,
,QS-FL,,,,ATX,X,,,,,,,,,,Seasonic,FL,,LLC,,DC-DC,,,,,,,,,,
,QS-FLP,,,,ATX,X,,,,,,,,,,Seasonic,KM3 ?,,LLC,,DC-DC,,,,,,,,,,
,QS+,,,,ATX,X,,,,,,,,,,Seasonic,RT,,LLC,SSR,DC-DC,,,,,,,,,,
,FP,,,B,ATX,E,,,,,,,,,,Seasonic,ST,,DF,,GR,,,,,,,,,,
,EC,,,B,ATX,E,,,,,,,,,,Seasonic,ST,,DF,,GR,,,,,,,,,,
,BG,,,B,ATX,E,,,,,,,,,,Seasonic,ST,,DF,,GR,,,,,,,,,,
,TA,,,,ATX,X,,,,,,,,,,Seasonic,AM,,DF,PR,DC-DC,,,,,,,,,,
,BQ+,,,P,ATX,X,,,,,,,,,Full,Seasonic,XP,,LLC,,DC-DC,,,,,,,,,,
,US-G,,,G,ATX,A*,,,,,,,,,Full,Seasonic,Focus,,LLC,SR,DC-DC,,,,,,,,,,
LEPA,G-MA,,Worldwide,G,ATX,X,<=700W,G[W]-MA,50,5,,,Semi,,Full,Enermax ,Modu87+,,LLC,SR,DC-DC,Enermax,Twister,CM6901,CM6502,,PS231S,Y,A,A,
,,,,,ATX,,750-1200W,,,,,,,,Full,,Gold,,LLC,,,,,,,,,,,,
,,,,,ATX,,1600W,G[W]-MA,,,,,Full,,Full,,Modified Platimax 1200,,PSR,SR,,,,UCC28950,ICE2PCS01,,,,,,
,,,EU,,ATX,,1600W,G[W]-MA-EU,40,5,,,Full,,230V,,,,,,,Adda,DBB,,,,PS238 & LM393,Y,Y,Y,
,G-MAS,,,G,ATX,,850W,G[W]-MAS,40,3,,,Semi,,Full,CWT,PUQ-G,,DF,SR,DC-DC,Yate Loon,DBB,CM6802,,,WT7502,Y,?,?,
,GM / MaxGold / G-MB,,,G,ATX,,,,,,,,,,Full,YueLin,,,,,,,,,,,,,,,
,MaxPlatinum,,,P,ATX,,1050W,,,,,,,,,Enermax,Gold,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,1375W,P[W]-MA,,,,,,,Full,Enermax,Platimax 1200,,PSR,,,,,,,,,,,,
,,,,,ATX,,1700W,P[W]-MA-EU,40,5,2015,,Full,,230V,,,,,SR,,Adda,DBB,UCC28950,ICE3PCS01G,,PS238,Y,Y,Y,
Lian Li,PE,,,G,SFX-L,B,550W,,,,,,,,,Enhance,,,LLC,,DC-DC,,,,,,,,,,
,,,,,,B,750W,,,,,,,,,,,,,,,,,CM6901,CM6502T,,,,,,
,SP,,,G,SFX,B-,850W,,,,,,,,,Helly,SFX-0200,,LLC,,DC-DC,,,,,,,,,,
,,,,,,B,750W,,,,,,,,,,,,,,,,,,,,,,,,
Maingear,Ignition,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Platinum ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mifcom,Performance,,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistel,Vision MX,,,G,ATX,C,550W,,,,2018,,Full,,Full,XHY,1708,,LLC,,DC-DC,,Fanless,,,,,,,,
,,,,P,ATX,C,650W,,,,,,,,Full,,,,,,,,,CM6901T6,CM6500UN,,,,,,OTP set way too high
,,,,,ATX,C,850W,,,,,,,,Full,,,,,,,,,,,,,,,,
Micronics,see Wizmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montech,AP,,,W,ATX,E,450-750W,,,,,,No,,Full,CWT,GPK,,DF,PR,GR,,,,,,,,,,
,Alpha,,-,B,ATX,C,,,,,,,No,,Full,CWT,GPN,,DF,SSR,DC-DC,,,,,,,,,,
,,,X,,,,500-700W,,,,,,,,,,,,,,,,,,,,,,,,
,BETA,,,B,ATX,E,550/650W,,,,,,No,,Full,CWT,GPM,,DF,PR,GR,,,,,,,,,,
,CENTURY MINI,,,G,SFX,B,650/750W,,,,,,Full,,Full,CWT,CSI,,LLC,SR,DC-DC,,,,,,,,,,
,CENTURY,,,G,ATX,C*,850W,,,,,,Full,,Full,CWT,GPX,,LLC,SR,DC-DC,,,,,,,,,,
,,,,,,B,550/650W,,,,,,,,Full,,,,,,,,,,,,,,,,
,CENTURY G5,,,G,ATX,,,,,,,,Full,,Full,CWT,GPX ATX 3.0,,LLC,SR,DC-DC,,,,,,,,,,
,GAMMA,,-,G,ATX,C,550-750W,,,,,,No,,Full,CWT,GPS,,LLC,SR,DC-DC,,,,,,,,,,
,,,X,G,ATX,C,550-750W,,,,,,No,,Full,CWT,GPS,,LLC,SR,DC-DC,,,,,,,,,,
,Titan Gold,,,G,ATX,A+,750-1200W,,45,,TBD,,Full,,Full,CWT,CSZ,,LLC,SR,DC-DC,,,,,,,,,,
MSI,MAG,,A-BN,B,ATX,C,550/650W,,,,,,,,,CWT,CSB-A,,DF,,DC-DC,,,,,,,,,,
,,,A-GL,G,ATX,,,,,,,,Full,,Full,CWT,GPX ATX 3.0,,LLC,SR,DC-DC,,,,,,,,,,
,,,A-DN,W,ATX,N,500/600W,,,,,,,,,,,,,,,,,,,,,,,,
,MEG,,Ai-P PCIE5,,,A*,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ai-P,P,ATX,A,1000/1300W,,,,2022,,Full,,Full,CWT,CTT,,LLC,SR,DC-DC,,,,,,,,,,
,MPG,,A-G PCIE5,G,ATX,A*,750/850/1000W,,,,2022,,Full,,Full,CWT,CSZ,,LLC,SR,DC-DC,,,,,,,,,,
,,,A-G,G,ATX,A+,1000W,,,,2022,,Full,,Full,CWT,CSZ,,LLC,SR,DC-DC,,,,,,,,,,
,,,A-GF,G,ATX,A,650/750/850W,,,,2020,,Full,,Full,CWT,GPU,,LLC,SR,DC-DC,Hong Hua,LLS / DBB,,,,,,,,
nFortec,Sagitta RGB,,,,,E,,,,,,,,,,Sohoo ?,,,,,,,,,,,,,,,
,Scutum,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
,Scutum X,,-,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Semi-mod,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
,Vanth,,,G,,B*,650/750W,,,,,,,,Full,CWT,GPX,,LLC,,DC-DC,,,,,,,,,,
NOX,Hummer GD,,,G,ATX,E,,,,,,,,,,CWT,GPS,,LLC,SR,DC-DC,,,,,,,,,,
,Urano TX Green Power,,,N,ATX,E,,,,,,,,,,CWT,,,DF,,,,,,,,,,,,
NZXT,C,,Gold V1,G,ATX,A,650/750/850W,,,10,,,Full,,Full,Seasonic,Focus,,LLC,SR,DC-DC,,,CM6901T6,CM6500UN,,,,,,Fan grille with islands above the fan hub and for fan mounting holes. 120mm fan
,,,"Gold V2
(2022)",,ATX,A*,650-1000W,,,,,,,,,CWT,CSZ,,LLC,,DC-DC,,,,,,,,,,Fan grille without island about the fan hub. 140mm fan
,,,ATX 3.0,G,ATX,A+,1200W,,,,,,Full,,Full,CWT,CSZ,,,,,,,,,,,,,,
,,,Bronze,B,ATX,C,550/650/750W,,,,,,Semi,,Full,CWT,CSB-A,,DF,,DC-DC,,,,,,,,,,
,,,SFX,G,SFX,N,,,,,TBR,,,,,,,,,,,,,,,,,,,,
,E,,,G,ATX,X,500/650/850W,NP-1PM-E???A,,10,,,Full,,Full,Seasonic,modified Focus,,LLC,,DC-DC,,,CM6901T6,CM6500UN,,,,,,Added MCU and secondary supervisor IC
,HALE82,,,B,ATX,X,650/750/850W,HALE82-[W]-M,,5,,,Semi,,Full,Seasonic,AT/AM,,LLC,PR,DC-DC,Adda,DBB,,,,PS223,Y,M,A,
,HALE82 V2,,,,ATX,,550/700W,,40,3,,,,,,High Power,Element Smart,,DF,PR,GR,Hong Sheng,Sleeve,CM6803,,,Sitronix ST95313,,,Y,
,HALE82-N,,,,ATX,,550/650/750W,,,,,,,,,FSP,mod. EPN,,DF,,GR,,,,,,,,,,
,HALE90,,,G,ATX,,750/850W,HALE90-[W]-M,50,5,,,Semi,,Full,Super Flower,Golden Green/King,,LLC,SR,DC-DC,NZXT,DBB,SF29601,NCP1653A,,SF29601 & LM324,?,?,?,
,HALE90 V2,,,,ATX,,850/1000/1200,NP-1GM-[W]A,50,5,,,Full,,Full,FSP,AAG,,ACRF,SR,DC-DC,Protechnic,DBB,FSP 6600,,,Weltrend WT7527,Y,Y,Y,
,HALE90 V2S,,,,ATX,,,,,,,,,,,High Power,Element Smart,,DF,,GR,,,,,,,,,,
,S (H1 case PSU),,V1 early,G,SFX-L,A*,650W,NP-S650M,,,,,Full,,Full,Seasonic,SGX,,LLC,,DC-DC,,,,,,,,,,NZXT H1 case bundled PSU
,,,V1 late,,SFX-L,B*,,,,,,,,,,High Power,NO-804,,LLC,,DC-DC,,,,,,,,,,
,,,V2,,SFX,B*,750W,,,,,,,,,CWT,CSI,,LLC,,DC-DC,,,,,,,,,,
OCZ,Fatal1ty,,,W,ATX,X,400/550W,OCZ(watt)FTY,,,,,,,,High Power,Absolute,,DF,,GR,,,,,,,,,,
,,,,B,ATX,,550W,OCZ-FTY550W,40,3,,,Full,,Full,High Power,Element Smart,,DF,PR,GR,Globe Fan,Sleeve,,,,Sitronix ST95313,,,Y,
,,,,W,ATX,,700W,OCZ700FTY,,,,,,,,Impervio,,,DF,,DMA,,,,,,,,,,
,,,,B,ATX,,750W,OCZ750FTY,,,,,,,,High Power,Direct12 Power Bronze G14C,,DF,,DMA,,,,,,,,,,
,,,,B,ATX,,750W,OCZ-FTY750,,,,,,,,High Power,NO-751,,DF,,DC-DC,,,,,,,,,,
,,,,G,ATX,,550/650/750W,FPS0(watt)-A4M00,,,,,,,,High Power,Astro Lite HPM,,LLC,,DMA,,,,,,,,,,
,,,,G,ATX,,1000W,OCZ-FTY1000,50,5,,,Semi,,Full,High Power,PUG\PUQ-like (clone),,DF,SR,DC-DC,Hong hua,DBB,CM6802,,,SITI PS113,?,Y,Y,
,Firestorm Gaming,,,G,ATX,,750W,FPS[W]-A4M00,,,,,Full,,Full,,,,,,,,,,,,,,,,
,,,,,ATX,,1050W,,,,,,,,,,,,,,,,,,,,,,,,
,CoreXtreme,,,W,ATX,,500W,,,,,,,,,HEC,TA,,,,,,,,,,,,,,
,ModXTreme Pro,,,W,ATX,,400W,,,,,,,,,CWT,DSA V-C,,,,,,,,,,,,,,
,,,,,ATX,,500/600/700W,,,,,,,,,High Power,Absolute,,DF,,GR,,,,,,,,,,
,Power Master,,,B,ATX,,500/600W,FPS[W]-A2S00,,,,,,,,,,,,,,,,,,,,,,,
,Silencer,MK III,,B,ATX,,400/500/600W,PPCMK3S[W],50,5,,,Semi,,Full,Seasonic,GB Bronze,,DF,PR,GR,Adda,DBB,,,,HY-510N,N,N,?,
,,,,G,ATX,,750/850W,PPCMK3S[W],50,7,2013,,Semi,,Full,Super Flower,Golden Green/King,,LLC,SR,DC-DC,Globe Fan,DBB,SF29601,NCP1653A,,SF29601,?,?,Y,
,,,,P,ATX,,1200W,,50,7,2012,,Semi,,Full,,,,,,,Hong Hua,DBB,,,,SF29601,?,?,Y,
,,-,,S,ATX,,760W,PPCS[W],50,7,,,No,,Full,Seasonic,EM,,DF,PR,DC-DC,Adda,Ball,,,,PS223,Y,M,A,
,,,,P,ATX,,1050/1200W,FPS[W]-A5M00,,,,,,,Full,High Power,NO-800,,LLC,,DC-DC,,,CM6901,ICE3PCS01G,,,,,,
,StealthXtreme 2,,,W,ATX,,400/500W,,,,,,,,,FSP,GHN 60,,,,,,,,,,,,,,
,,,,,ATX,,600/700W,,,,,,,,,,GLN 80,,,,,,,,,,,,,,
,Turbo Cool,,,G,ATX,,860W,FPS0860-A4H0X,,,,,No,,Full,Win-Tact,,,,,,,,,,,,,,,
,Turbo Master,,,G,ATX,,1350W,TM[W],,,,,Full,,Full,,,,,,,,,,,,,,,,
,Z,,,S,ATX,,550/650W,,,,,,,,,FSP,GHN 88,,,,,,,,,,,,,,
,,,,G,ATX,,850/1000W,,,,,,,,,High Power,Plus Gold,,,,,,,,,,,,,,
,ZS,,-,B,ATX,,650/750W,,,,,,,,,,,,,,,,,,,,,,,,
,,,EU,B,ATX,,650/750W,OCZ-ZS[W]W,40,3,,,No,,230V,High Power,Direct12 Power Bronze B14C,,DF,PR,DMA,Globe Fan,DBB,,,,ST9S423,,,,
,ZT,,,B,ATX,,650/750W,OCZ-ZT[W]W,45,5,,,Full,,Full,Great Wall,"""GW ZT"" (custom?)",,DF,SSR,DMA,Yate Loon,DBB,CM6800,,,Sitronix ST9S424-PG16,,,,
,ZX,,,G,ATX,,850/1250W,OCZ-ZX[W]W,50,5,,,Full,,Full,Great Wall,EPS-DA,,DF,SR,DC-DC,Yate Loon,DBB,CM6802,,,?,,,,
Owltech,PSUC / GPM-S-BA,,,B,,E,600/700W,,,,,,,,,CWT,GPM,,DF,,GR,,,,,,,,,,
,,,,,,,550/650W,,,,,,,,,,,,,,,,,,,,,,,,
,GPR / GPR-V-FG,,,G,,B*,1000W,,,,,,,,,CWT,GPR,,LLC,,DC-DC,,,,,,,,,,
,GPX-S,,,G,ATX,C*,850W,,,,,,Full,,Full,CWT,GPX,,LLC,SR,DC-DC,,,,,,,,,,
,,,,,,B*,750W,,,,,,,,Full,,,,,,,,,,,,,,,,
,OEC-PSUCP / CST-L-P,,,P,,B*,850/1200W,,,,,,,,,CWT,CST,,LLC,,DC-DC,,,,,,,,,,
Phanteks,AMP,,-,G,ATX,A,,,,10,,,Full,,Full,Seasonic,Focus GX,,LLC,SR,DC-DC,,,CM6901T6,CM6500UN,,,,,,
,,,White,G,ATX,,,,,,,,,,,,,,,SR,,,,,,,,,,,
,,,Platinum ,P,,N,,,,,Cancelled ?,,,,,,,,LLC,SR,DC-DC,,,,,,,,,,
,,,GH Platinum,P,,B*,650-1200W,,,,2023,,,,,Helly,EPS-0100,,LLC,SR,DC-DC,,,,,,,,,,
,,,GH,G,ATX,,,,,,,,,,,Helly,ATX-0500GB,,LLC,SR,DC-DC,,,,,,,,,,
,,,V2,G,,B*,,,,,,,,,,Seasonic,Focus GX,,LLC,SR,DC-DC,,,,,,,,,,
,,,V2 White,,,,,,,,,,,,,,,,LLC,SR,DC-DC,,,,,,,,,,
,Revolt Pro,,,G,ATX,A,,,,12,,,Full,,Full,Seasonic,Focus,,LLC,SR,DC-DC,,,,,,,,,,
,Revolt X,,,P,ATX,A-,,,,12,,,Full,,Full,Seasonic,Prime,,LLC,SR,DC-DC,,,,,,,,,,Dual system
,Revolt SFX,,Gold,G,SFX,B-,650/750W,,,,,,,,,Seasonic,SGX 2021,,LLC,SR,DC-DC,,,,,,,,,,
,,,Gold Wh.,,,,750W,,,,,,,,,,,,,SR,,,,,,,,,,,
,,,Plat.,P,,,850W,,,,,,,,,High Power,,,LLC,SR,DC-DC,,,,,,,,,,
,,,,,,,750W,,,,,,,,,Seasonic,SPX,,LLC,SR,DC-DC,,,,,,,,,,
PC Power and Cooling,see OCZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerboost,Fury,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,Glacier,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
Powerspec,PS-WF,,,W,ATX,,,,,,,,,,,High Power,,,DF,,GR,,,,,,,,,,
,PS-BF,,,B,ATX,E,,,,,,,,,,High Power,Element Smart,,DF,,GR,,,,,,,,,,
,PS-BSM,,,B,ATX,E,<=650W,,,,,,,,,High Power,Element Smart,,DF,,GR,,,,,,,,,,
,,,,,ATX,C*,750W,,,,,,,,,,,,,,DC-DC,,,,,,,,,,"inconclusive, the only source are PlugLoad reports"
,PS-GSM,,,G,ATX,C,,,,,,,,,Full,High Power,Astro Lite HPM,,LLC,,DC-DC,,,,,,,,,,"inconclusive, the only source are PlugLoad reports"
,PS-GFM,,,G,ATX,C,,,,,,,,,Full,High Power,Astro Lite HPM,,LLC,,DC-DC,,,,,,,,,,"inconclusive, the only source are PlugLoad reports"
,PSX-GFM,,,G,ATX,C+,,,,,,,,,Full,High Power,NO-810,,LLC,,DC-DC,,,CM6901,ICE3PCS01G,,,,,,
Pystar,see Aresgame,,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
Raidmax,Cobra AE,,,B,ATX,C*,1200W,,,,,,,,,Andyson,K8,,DF,,DC-DC,,,,,,,,,,
,Cobra AE-B,,,B,ATX,C*,850/1200W,,,,,,,,,Andyson,C8,,DF,,DC-DC,,,,,,,,,,
,Cobra AE-M,,,,ATX,C*,,,,,,,,,,Andyson,Q8,,DF,,DC-DC,,,,,,,,,,
,Vortex Gold AE-V,,,,ATX,C*,,,,,,,,,,Andyson,A8?,,DF,,DC-DC,,,,,,,,,,
,Monster RX-AT,,,T,ATX,B,,,,,,,Semi,,Full,Andyson,H8,,LLC,,DC-DC,,,CM6901,CM6502S,,,,,,
Rasurbo,Real & Power,,,W,ATX,,450/550/650W,RAPM-[W],50,2,,,Semi,,Full,HEC,,,DF,PR,GR,Young Lin Tech,Sleeve,,,,Weltrend WT 7525,N,A,A,
Razer,Katana Chroma,,,P,ATX,B*,750W,,,,TBR,,,,,CWT,,,,,,,,,,,,,,,
,,,,,ATX,B*,1200W,,,,,,,,,,CST1200,,LLC,,DC-DC,,,,,,,,,,
,,,,T,ATX,B*,1600W,,,,,,,,,,,,,,,,,,,,,,,,
Riotoro,Builder edition,,,W,ATX,,500/600W,,,,,,,,,,,,,,,,,,,,,,,,
,,,,G,ATX,,1200W,PR-GP[W]FM,50,5,,,Full,,Full,High Power,NO-800B,,LLC,SR,DC-DC,Globe Fan,DBB,CM6901,ICE3PCS01G,,SITI PS232S,Y,M,A,
Rosewill,Arc,,Old,,ATX,E,<=600W,,,,,,,,,ATNG,AG-285/ATM-B,,DF,,GR,,,,,,,,,,
,,,,,ATX,E,750W,,,,,,,,,,AG-316/ATA-B,,LLC,,DMA,,,,,,,,,,
,,,New,,ATX,E,450-750W,,,,,,,,,High Power,NO-782,,DF,,GR,,,,,,,,,,
,"Capstone-XXXM /
Capstone-XXX /
Capstone-1000-M",,,G,ATX,C,550-1000W,CAPSTONE-[W][M],50,5/7,,,Semi,,Full,SF,Golden Green,,LLC,SR,DC-DC,Globe Fan,DBB,SF29601,NCP-1653A,,SF29601 & LM324A,?,Y,Y,
,,,New,G,ATX,,<=750W,,,,,,Semi,,Full,Andyson,F8,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,=>850W,,,,,,,,,Enhance,,,,,DC-DC,,,,,,,,,,
,Capstone G,,,G,ATX,,<=750W,,,,,,,,,Enhance,ATX 1500B,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,>=850W,,,,,,,,,,EPS1700 GT rev. 3.0,,ACRF,,,,,UC2715D,CM6802,,,,,,
,CFZ,,,B,ATX,,500/600/750W,,,,,,,,,,,,,,,,,,,,,,,,
,Fortress,,,P,ATX,X,450/550/650W,FORTRESS-[W],50,7,2012,,No,,Full,ATNG,AG-305/ATM-P,,LLC,SR,DC-DC,Globe Fan,DBB,CM6901,CM6502S,,,?,Y,Y,
,,,,P,ATX,,750W,FORTRESS-750,50,7,2012,,No,,Full,,AG-296/APED Plat v1.3,,LLC,,DC-DC,Globe Fan,DBB,,,,GR8313,,Y,Y,
,Glacier,,,,ATX,E,500/600/700W,,,,,,,,,Andyson,X8,,DF,,GR,,,,,,,,,,
,,,,,ATX,C*,850-1200W,,,,,,,,,,,,,,,,,,,,,,,,
,Hive,,,,ATX,,,,,,,,,,,High Power,Direct12 Power Bronze B14C,,DF,,DMA,,,,,,,,,,
,Hive S,,FM,,ATX,,,,,,,,Full,,Full,High Power,Chieftec BDF-C platform,,DF,,DC-DC,,,,,,,,,,
,,,SM,,ATX,,550/650W,,,,,,Semi,,Full,High Power,Element Smart,,,,,,,,,,,,,,
,,,,,ATX,,750/850/1000W,,,,,,,,,,Direct12 Bronze II,,,,DC-DC,,,,,,,,,,
,Hercules,,,S,ATX,X,1600W,HERCULES-1600S,50,5,2013,,Semi,,Full,High Power,RockSolid Pro,,LLC,SR,DC-DC,Globe Fan,DBB,CM6800AG,,,SITI PS224 & LM393,Y,Y,Y,
,Photon,,,,ATX,B,550/650/750W,,,,,,,,,High Power,Astro Lite,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,C*,850-1200W,,,,,,,,,,Astro GD HPJ,,DF,SR,DC-DC,,,CM6800,,,,,,,
,PMG,,,G,ATX,C*,550/650/750W,,,,,,Full,,Full,Jiuzhou ?,,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,C*,850-1200W,,,,,,,,,,,,,,,,,,,,,,,,
,Quark,,,,ATX,,550/650/750W,,,,,,,,,Enhance,13XX Platinum,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,850-1200W,,,,,,,,,,13XX Platinum GT,,,,,,,,,,,,,,
,RBR-MS,,,B,ATX,C*,1000W,,,,,,,,,High Power,NO-768,,DF,,DC-DC,,,,,,,,,,
,RD-Z,,,W,ATX,E,450/500W,,,,,,,,,,,,DF,,GR,,,,,,,,,,
,Silent Night,,,P,ATX,,500W,SilentNight-500,50,5,,,Semi,,Full,Super Flower,Golden Silent,,LLC,SR,DC-DC,,Fanless,SF29601,NCP1653A,,SF29601,?,Y,Y,Fanless
,SMG,,,G,ATX,B*,650/750W,,,,,,,,,High Power,NO-817,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,B*,850-1200W,,,,,,,,,High Power,NO-815,,LLC,,DC-DC,,,,,,,,,,
,Tachyon,,,P,ATX,X,650/750W,,50,7,2012,,Semi,,Full,Super Flower,Golden King <=800W,,LLC,SR,DC-DC,Globe Fan,Sleeve,SF29601,NCP1653A,,SF29601,?,Y,Y,
,,,,,ATX,,1000W,,50,5,2012,,Semi,,Full,,Golden King 1000W,,,SR,,Globe Fan,Sleeve,SF29601,NCP1653A,,SF29601,?,Y,Y,
,,,,,ATX,C*,1200W,,,,2019,,,,Full,High Power,NO-800,,LLC,,DC-DC,,,,,,,,,,
,Lepton,,,,ATX,C*,,,,,,,,,,Andyson,F8,,LLC,SR,DC-DC,,,,,,,,,,
,Lightning,,,,ATX,,,,,,,,,,,Super Flower,Golden Green,,LLC,,DC-DC,,,,,,,,,,
,Valens,,,,ATX,C*,,,,,,,,,,ATNG,AG-318/ATM G v2.0,,,,,,,,,,,,,,
,,,,,ATX,C*,,,,,,,,,,,,,,,,,,,,,,,,,
Quanhan,see FSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMA,,,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,Forza Titanium,,,T,ATX,,,,,3,,,Full,,Full,SAMA,,,LLC,SR,DC-DC,Sanyo Denki,DBB,CM6901,CM6502S,,Weltrend WT7502V,,,,
Seasonic,A12,,,W,ATX,F,,,,,,,,,230V,RSY,S12III costdown,,LLC,PR,DMA,,,,,,,,,,
,B12 BC,,,B,ATX,B*,,,,,2021,,No,,Full,Helly,ATX-0500GQ,,LLC,,DC-DC,Yate Loon,Sleeve,,,,,N,,?,
,G12 GC,,,G,ATX,,,,,,2021,,No,,Full,,,,,,,,,,,,,,,,
,Core,,,G,ATX,B*,,GC,,7,,,No,,Full,Seasonic,Focus costdown,,LLC,,DC-DC,Hong Hua,Sleeve,,,,,,,,
,,,,G,ATX,B*,,GM,,,,,Semi,,Full,,,,,,,,,,,,,,,,
,,,,G,ATX,B*,,GX,,,,,Full,,Full,,,,,,,,,,,,,,,,
,OEM,,SS-ET,,ATX,E,350/400/500W,,,,,,,,,RSY / SF,ET,,DF,,GR,,,,,,,,,,
,,,,,ATX,E,600W,,,,,,,,,Seasonic ,GB Bronze,,,PR,,,,,,,,,,,
,,,SS-CT,,ATX,X,,,,,,,,,,RSY / SF,CT,,DF,,GR,,,,,,,,,,
,,,SS-HT,,ATX,X,550/650W,,,,,,,,,Seasonic ,HT,,DF,,DMA,,,,,,,,,,
,,,,,ATX,X,750/850W,,,,,,,,,,EM,,,,DC-DC,,,,,,,,,,
,,,SS-ES,,ATX,E,,,,,,,,,,Seasonic ,GB Bronze,,DF,PR,GR,,,,,,,,,,
,,,SSP-GT,,ATX,X,350W,,,,,,,,,Seasonic ,GP / GT,,LLC,,DC-DC,,,,,,,,,,
,,,SSP-RT,,ATX,X,X50W,,,,,,,,,Seasonic ,RT,,LLC,SSR,DC-DC,,,,,,,,,,
,ECO,,BT,,ATX,X,X00W?,BT,,3,,,,,,Seasonic ,GB ?,,DF,,GR,,,,,,,,,,
,,,ST,B,ATX,,430W,ST,,3,,,,,,RSY / SF,ST,,DF,,GR,,,,,,,,,,
,,,Plus,B,ATX,,400/500/600W,EP,,,,,,,,RSY / SF ?,ST ?,,DF,,GR,,,,,,,,,,
,S12,HB,,W,ATX,X,X30W,,,,,,No,,,Seasonic,HB,,DF,,GR,,,,,,,,,,
,,HT,,W,ATX,,X00W,,,,,,No,,,Seasonic,HT,,DF,,DMA,,,,,,,,,,
,,Energy Plus HT,,W,ATX,,500/550/650W,,,,,,No,,,Seasonic ,HT,,DF,,DMA,,,,,,,,,,
,S12D Silver HT,,,S,ATX,X,,,,,,,No,,,Seasonic ,EM,,DF,,DC-DC,,,,,,,,,,
,M12D EM,,,,ATX,X,,,,,,,,,,Seasonic ,EM,,DF,,DC-DC,,,,,,,,,,
